FrameNo,Joy Evidence,Anger Evidence,Surprise Evidence,Fear Evidence,Sadness Evidence
4908,0.88671114,0.438995114,0.237245505,0.454618614,0.565471092
4909,0.945029353,0.609957453,0.272165369,0.352511522,0.539289039
4910,0.891231337,0.462728021,0.435174981,0.474695526,0.449618448
4911,0.89874746,0.477582254,0.508733419,0.555139924,0.522325685
4912,0.972114136,0.57806024,0.495379248,0.463670176,0.446280087
4913,0.904231902,0.519508384,0.569281546,0.524092165,0.468172832
4914,0.923990189,0.497131547,0.614944607,0.482224276,0.454323846
4915,0.825423714,0.530734742,0.532991137,0.470345614,0.484013881
4916,0.839502988,0.528514546,0.535663753,0.47205714,0.491885092
4917,0.745977529,0.514669263,0.444900591,0.457376273,0.448043243
4918,0.762970664,0.567858387,0.444770969,0.374555963,0.441917675
4919,0.56402321,0.511029863,0.451551578,0.4217476,0.441707871
4920,0.624215195,0.503894426,0.505503845,0.462244333,0.420991492
4921,0.705506749,0.550990278,0.448152513,0.396578489,0.462108415
4922,0.713752234,0.536500549,0.482238753,0.425982518,0.464439084
4923,0.762058099,0.562421243,0.478323272,0.414021581,0.511881558
4924,0.756453473,0.528755377,0.563759779,0.431720795,0.504904929
4925,0.600631711,0.448407815,0.597388472,0.456527999,0.460871758
4926,0.738548086,0.433944115,0.618474803,0.527311994,0.557332104
4927,0.640878056,0.490027471,0.529272218,0.425302616,0.511318328
4928,0.81553278,0.49467578,0.67564337,0.445696804,0.497743671
4929,0.339923729,0.496438774,0.50588073,0.395460822,0.470332014
4930,0.40035166,0.487975166,0.473962254,0.323661626,0.456198441
4931,0.716997162,0.473222128,0.665139767,0.481162449,0.451193385
4932,0.407455458,0.538799923,0.447359722,0.394758302,0.464668875
4933,0.829924787,0.589990194,0.493731769,0.360141927,0.460727943
4934,0.820735999,0.546154804,0.632852937,0.37122566,0.484143048
4935,0.813353186,0.539200855,0.544071291,0.363455985,0.473914703
4936,0.745355023,0.548090446,0.385861321,0.278851219,0.459016716
4937,0.30985037,0.482439466,0.391732014,0.315056865,0.463460985
4938,0.445455723,0.521429196,0.42573243,0.331236397,0.464888361
4939,0.5520197,0.555025825,0.288375322,0.18761838,0.384983381
4940,0.532001,0.518701044,0.277363891,0.196587104,0.367726724
4941,0.416768234,0.542026209,0.473946808,0.411853222,0.463789066
4942,0.584781253,0.587795539,0.430572233,0.271515408,0.436242972
4943,0.545001823,0.52732485,0.491147222,0.277359471,0.41047455
4944,0.784779277,0.587831867,0.450985747,0.279384125,0.38613944
4945,0.487847932,0.642496609,0.462178926,0.264078765,0.437220292
4946,0.301936018,0.594407938,0.547035062,0.298320404,0.353974696
4947,0.457092273,0.63858797,0.53058229,0.320840829,0.430133729
4948,0.552342435,0.612884072,0.447329406,0.294895563,0.394814784
4949,0.308563106,0.640598576,0.421649071,0.263463985,0.397073221
4950,0.566440183,0.612248413,0.544830535,0.298857198,0.365857427
4951,0.261156252,0.563800845,0.481467842,0.2876501,0.407498206
4952,0.257751439,0.523433672,0.559351317,0.361642743,0.401419989
4953,0.719960091,0.633814942,0.555897525,0.292869178,0.386775168
4954,0.336937883,0.617083689,0.477009636,0.275180796,0.381413546
4955,0.264785053,0.548676822,0.477518327,0.254072941,0.362598326
4956,0.364492572,0.542891444,0.575629689,0.354101858,0.446504503
4957,0.112390699,0.483850066,0.504846478,0.320262039,0.422422365
4958,0.215326976,0.470061267,0.58777519,0.378953099,0.403457154
4959,0.549194489,0.487321436,0.617956965,0.449250249,0.453537673
4960,0.580387709,0.490762223,0.693112513,0.43294473,0.489976694
4961,0.106057831,0.461653273,0.361732042,0.236552563,0.42202281
4962,0.704778382,0.57058714,0.162483105,0.250029609,0.576274638
4963,0.657042168,0.54451005,0.306612593,0.212084576,0.536478237
4964,0.348169427,0.462997533,0.220984247,0.128794896,0.381918869
4965,0.478614757,0.588308712,0.233657005,0.142494182,0.356801849
4966,0.165255599,0.506889948,0.350011491,0.296399517,0.469186116
4967,0.235821958,0.593930287,0.362701174,0.260325675,0.409821719
4968,0.236962631,0.584462444,0.323336792,0.206251631,0.377753413
4969,0.350646232,0.533566682,0.507811852,0.278530737,0.379703064
4970,0.180674641,0.46854687,0.567999293,0.332106489,0.364008067
4971,0.310557039,0.621352015,0.455892388,0.298643585,0.355596861
4972,0.290059062,0.510824526,0.601952363,0.371480225,0.375669692
4973,0.28560371,0.460805115,0.671217733,0.415064143,0.32947868
4974,0.507820936,0.619364521,0.432805591,0.309957061,0.322938125
4975,0.345925336,0.450935295,0.29003974,0.330244346,0.438330785
4976,0.412254993,0.497582483,0.089883318,0.181955933,0.501883492
4977,0.560887361,0.604339006,0.081427439,0.10707096,0.470030541
4978,0.471686696,0.408093668,0.153850207,0.170976912,0.455325905
4979,0.223364131,0.466945007,0.154671866,0.084007363,0.402468045
4980,0.582026155,0.533617154,0.191959744,0.123538351,0.278476772
4981,0.289476613,0.488109783,0.205401052,0.087899135,0.286424872
4982,0.595004062,0.583244501,0.242650011,0.161512738,0.308337762
4983,0.503637832,0.585481989,0.275913606,0.176186539,0.30383632
4984,0.496629126,0.515913311,0.390043761,0.208367057,0.302189647
4985,0.557551372,0.588957733,0.368683217,0.152678165,0.2825734
4986,0.543394046,0.621005779,0.340716853,0.202420646,0.311123929
4987,0.703610789,0.600993968,0.412601699,0.224810269,0.314885745
4988,0.697749895,0.628849563,0.409243816,0.200012822,0.311127149
4989,0.687369583,0.626170795,0.310980637,0.234139384,0.312471976
4990,0.276231587,0.396006037,0.134800358,0.206794785,0.370492592
4991,0.180965464,0.360953143,0.086408354,0.105573452,0.391301755
4992,0.262009796,0.423465119,0.117461761,0.110221219,0.328074424
4993,0.821678449,0.590476178,0.351950736,0.256853438,0.360033726
4994,0.79788162,0.599682368,0.429164467,0.264214063,0.3705514
4995,0.843734048,0.617692461,0.389318435,0.233194345,0.349983427
4996,0.216132539,0.507840654,0.1984732,0.146673902,0.278019908
4997,0.121719674,0.450970688,0.201473843,0.120355375,0.277786813
4998,0.774871641,0.596932172,0.33040948,0.242969367,0.307827511
4999,0.555599437,0.604440414,0.313913597,0.22605553,0.356659288
5000,0.614619127,0.547134624,0.245589414,0.148687826,0.259151338
5001,0.772632905,0.597734907,0.356697565,0.254445318,0.347646145
5002,0.619005016,0.560477833,0.31542194,0.232277426,0.317976219
5003,0.433451465,0.590236012,0.29767205,0.19584836,0.321259586
5004,0.601811641,0.617544449,0.378638008,0.228350244,0.29825267
5005,0.871600257,0.624576802,0.446833073,0.313386564,0.319982749
5006,0.725871029,0.577615845,0.392426093,0.276949813,0.322438967
5007,0.327774219,0.435432544,0.372398655,0.313215859,0.359871049
5008,0.799872585,0.646949798,0.472545054,0.278367679,0.35728454
5009,0.48955072,0.477156285,0.381159324,0.362554242,0.451659375
5010,0.704967291,0.616080498,0.382319212,0.316410084,0.320536688
5011,0.418011403,0.472878309,0.271950463,0.241653417,0.384662766
5012,0.556396051,0.457135392,0.390900091,0.357434573,0.4314291
5013,0.305927109,0.469438,0.332324463,0.371151658,0.420998267
5014,0.864076592,0.639050672,0.544949578,0.340512493,0.40608864
5015,0.864701145,0.637456517,0.578937732,0.367372738,0.341776167
5016,0.61993805,0.473281968,0.510104037,0.401307684,0.424742602
5017,0.835005855,0.461614103,0.535377207,0.466057943,0.444133685
5018,0.91797675,0.360071574,0.281802812,0.183697687,0.166022761
5019,0.993348225,0.336652428,0.303798092,0.328393532,0.117562672
5020,0.996295481,0.42860145,0.285576542,0.411974274,0.13470566
5021,0.997557963,0.465509211,0.199982818,0.267778082,0.113794302
5022,0.998115022,0.546199903,0.1587156,0.248749884,0.122054578
5023,0.995446812,0.501058898,0.106591989,0.292826237,0.204597052
5024,0.997455882,0.636655614,0.099083487,0.259299383,0.208304476
5025,0.998246844,0.622199109,0.072259212,0.36022725,0.26745965
5026,0.996409372,0.565626273,0.064409994,0.141328137,0.222779662
5027,0.992201329,0.400228519,0.090624238,0.117882459,0.166835552
5028,0.989877823,0.571083604,0.100387454,0.244548789,0.242774352
5029,0.985371036,0.509811624,0.10492184,0.138864982,0.185043319
5030,0.981941713,0.606706123,0.203834115,0.141790981,0.183252697
5031,0.988554019,0.633104122,0.185266266,0.159092985,0.170635243
5032,0.994515278,0.455124084,0.06708836,0.202564947,0.17697408
5033,0.980232846,0.599947894,0.164805128,0.092739501,0.249697248
5034,0.994075267,0.88344604,0.363228577,0.189761775,0.174727929
5035,0.998146144,0.980082781,0.210656486,0.308240941,0.153325272
5036,0.999102628,0.982566362,0.240049295,0.354598358,0.107375878
5037,0.999542428,0.972106918,0.180980429,0.366493631,0.088254486
5038,0.999538016,0.917025591,0.252683379,0.365767827,0.130599521
5039,0.999254503,0.930140653,0.096773467,0.390639965,0.253822254
5040,0.995118893,0.977632085,0.042553777,0.205339926,0.241204502
5041,0.996964315,0.951909274,0.101161607,0.047751092,0.171227107
5042,0.996848785,0.961475472,0.159743361,0.131147284,0.120861661
5043,0.996743811,0.95325157,0.225159919,0.137739145,0.102569675
5044,0.998759248,0.909189525,0.701429169,0.134288574,0.090160743
5045,0.998170717,0.940219011,0.217664442,0.094186455,0.080084755
5046,0.998271155,0.914419513,0.155230826,0.086107359,0.082284457
5047,0.99874212,0.923292199,0.065222615,0.054475155,0.092117869
5048,0.999020461,0.930677822,0.088295046,0.075590112,0.09612359
5049,0.996583699,0.978767025,0.098254557,0.184021235,0.100571235
5050,0.974429899,1,0.162887494,0.006289312,0.115450941
5051,0.778318067,0.99674572,0.171919001,0,0.240148611
5052,0.804040791,0.965759164,0.368740536,0.122650755,0.540330618
5053,0.72846256,0.90859653,0.309741394,0.141460392,0.560902025
5054,0.687128533,0.861820053,0.256035537,0.100512794,0.585726408
5055,0.80388109,0.821355629,0.239472466,0.176351068,0.498241122
5056,0.860805319,0.789491159,0.392838936,0.188035451,0.467651587
5057,0.908352596,0.814192899,0.424414158,0.310204246,0.455032854
5058,0.919310213,0.706423275,0.460651319,0.248704435,0.380090051
5059,0.947839777,0.753027922,0.49423513,0.263580449,0.353494375
5060,0.884206627,0.687352435,0.369182934,0.313355567,0.369926049
5061,0.927905696,0.743742748,0.44807025,0.273379525,0.334576869
5062,0.822390292,0.592140752,0.257113651,0.25982852,0.370499103
5063,0.932045994,0.675246178,0.360234098,0.335311484,0.354825674
5064,0.823477062,0.675600726,0.324057814,0.308710873,0.368557741
5065,0.918981363,0.629264791,0.387524511,0.315782002,0.366604342
5066,0.719409194,0.485959789,0.106669246,0.358123212,0.478063822
5067,0.549488672,0.426149053,0.064537043,0.23842278,0.436093542
5068,0.654902327,0.395182568,0.112540768,0.141784901,0.37006197
5069,0.789691051,0.481241752,0.313695604,0.199335709,0.351063882
5070,0.897139683,0.621538556,0.373148197,0.314672651,0.394769268
5071,0.811648436,0.56819009,0.610244142,0.263616631,0.390515705
5072,0.887992417,0.598278679,0.532453813,0.270895063,0.37201959
5073,0.678581773,0.526696872,0.402234522,0.412189168,0.469877942
5074,0.561810806,0.445204991,0.44347303,0.356268866,0.409738298
5075,0.706752876,0.55258304,0.494493366,0.419002804,0.519223042
5076,0.796114252,0.522910212,0.482159989,0.421643352,0.48439107
5077,0.633362593,0.508453398,0.435741689,0.360802181,0.479257115
5078,0.540604934,0.494186911,0.28791363,0.228167503,0.395795893
5079,0.543843258,0.50200823,0.246664316,0.229533922,0.397610181
5080,0.760552814,0.437000642,0.363301095,0.279382218,0.427990588
5081,0.738237704,0.542575809,0.302454627,0.398333371,0.550138171
5082,0.82698974,0.507621862,0.228945864,0.462799199,0.567695839
5083,0.78828436,0.610452166,0.133291985,0.236759772,0.605463285
5084,0.717681743,0.57987493,0.247388368,0.305177137,0.604860949
5085,0.881317444,0.575301885,0.353677392,0.380419059,0.536838457
5086,0.882208728,0.596499424,0.448871144,0.336926356,0.48911043
5087,0.804545831,0.590949959,0.479355914,0.335376447,0.475672115
5088,0.915855254,0.600697563,0.446382456,0.40368838,0.443959202
5089,0.864749087,0.611084798,0.465082094,0.355804575,0.465168096
5090,0.201797544,0.431670044,0.161919531,0.102119967,0.325168661
5091,0.718155827,0.482059431,0.397903317,0.321662074,0.514147292
5092,0.842403367,0.572005664,0.452170973,0.235873517,0.399309672
5093,0.883746395,0.598137859,0.456496712,0.263466435,0.390415001
5094,0.395516163,0.496855114,0.195010721,0.23005244,0.457119114
5095,0.296418704,0.470142454,0.208663068,0.195608075,0.376368362
5096,0.279918095,0.42463961,0.200623651,0.136858417,0.338386809
5097,0.859654457,0.600859691,0.510407681,0.303289463,0.388614972
5098,0.897099947,0.60184898,0.518971768,0.264143527,0.352544478
5099,0.767372081,0.544645421,0.448020357,0.350468481,0.476141575
5100,0.801366089,0.607151159,0.664776916,0.335699611,0.440567713
5101,0.83734829,0.613846015,0.403856953,0.240465535,0.382400582
5102,0.823740959,0.611088298,0.464417261,0.269352498,0.359633099
5103,0.838116899,0.608347492,0.61026346,0.403952729,0.424510599
5104,0.605733051,0.641987074,0.444437774,0.347079528,0.453965533
5105,0.375397091,0.508120986,0.348169146,0.293426373,0.446148016
5106,0.58581568,0.519339197,0.418659404,0.272438627,0.421082149
5107,0.515425666,0.569677673,0.321208521,0.307245042,0.448995855
5108,0.385858104,0.490760387,0.322051165,0.342097966,0.462560082
5109,0.724265974,0.60719641,0.413235735,0.296961491,0.429828568
5110,0.697152076,0.559156405,0.363050739,0.294467514,0.451116464
5111,0.26856406,0.437067669,0.469382276,0.320462391,0.473619415
5112,0.434030828,0.526918081,0.414111515,0.33431097,0.520120273
5113,0.641711791,0.516358326,0.289348999,0.224639566,0.412413581
5114,0.501405823,0.590888403,0.385321397,0.219462097,0.421402502
5115,0.599662086,0.603119559,0.406772907,0.277312059,0.413914219
5116,0.497434594,0.588304875,0.380711922,0.264184492,0.437166316
5117,0.510882673,0.585230841,0.355628128,0.248405899,0.44010171
5118,0.551652121,0.474316679,0.250958056,0.49835399,0.560339236
5119,0.828032529,0.57054627,0.137384573,0.295112925,0.598130507
5120,0.770431016,0.519602563,0.456309805,0.199729849,0.49521821
5121,0.528053002,0.495835662,0.447250593,0.331772274,0.481798988
5122,0.304989176,0.57394669,0.473031262,0.408503146,0.554793202
5123,0.483456452,0.58995214,0.521888243,0.300769852,0.510251592
5124,0.560136237,0.57052341,0.481457174,0.375471486,0.524509673
5125,0.710820609,0.605303322,0.568125545,0.367752345,0.514562335
5126,0.460304317,0.567851588,0.575306325,0.370731314,0.473777718
5127,0.318062195,0.543552336,0.483867045,0.483910343,0.557618528
5128,0.769373282,0.677670322,0.618796798,0.334758413,0.414602544
5129,0.282174131,0.511909031,0.450108817,0.404706825,0.579950273
5130,0.426467318,0.539627143,0.574982267,0.402838705,0.524565874
5131,0.731605917,0.622120894,0.487302547,0.352586906,0.486256171
5132,0.546147416,0.500148514,0.645127427,0.421377189,0.522304671
5133,0.458252443,0.544546906,0.425867778,0.329289968,0.520426441
5134,0.365314215,0.466833375,0.523623979,0.424321811,0.500538718
5135,0.698745981,0.691516018,0.599368327,0.333994843,0.457459514
5136,0.285528763,0.514890041,0.39791717,0.370038456,0.521573454
5137,0.392515297,0.488943767,0.477563446,0.33753293,0.483164062
5138,0.667745637,0.578573333,0.472895689,0.35586144,0.510309809
5139,0.658738959,0.526345395,0.589644241,0.358935162,0.471331595
5140,0.560501095,0.496137499,0.39325158,0.354372294,0.434905578
5141,0.714434895,0.507773887,0.484502614,0.342655222,0.437524266
5142,0.311096585,0.436589493,0.47998947,0.378729976,0.447833075
5143,0.58361933,0.465822779,0.52134828,0.458864979,0.514508713
5144,0.73550643,0.432504261,0.711742929,0.420621517,0.460935946
5145,0.502654007,0.484055006,0.454733424,0.444077263,0.48019904
5146,0.373196472,0.471535372,0.450967479,0.454930218,0.474315909
5147,0.750083712,0.421618526,0.676373655,0.446204392,0.495367336
5148,0.726102029,0.390708649,0.528019241,0.345051956,0.371042207
5149,0.840818595,0.483260099,0.79848939,0.507777457,0.480532315
5150,0.855630009,0.54414525,0.770689351,0.349030743,0.440290815
5151,0.60788203,0.382305058,0.468747106,0.359551921,0.430253242
5152,0.388906633,0.453732631,0.372452873,0.398890505,0.43801066
5153,0.641996968,0.460777745,0.662502219,0.4394704,0.478178384
5154,0.382163272,0.413469856,0.53621098,0.438299481,0.435273404
5155,0.697161729,0.501146857,0.592426082,0.408351483,0.429948766
5156,0.870982252,0.592763433,0.813236274,0.398974792,0.416200162
5157,0.601684839,0.527332734,0.558466303,0.377475985,0.464958909
5158,0.752858996,0.493877475,0.620646997,0.336467388,0.347633743
5159,0.873532766,0.527485211,0.780219868,0.413963015,0.382520273
5160,0.55304187,0.461331925,0.554555552,0.43364534,0.427502252
5161,0.680257212,0.468182736,0.577712901,0.410544737,0.38681922
5162,0.821873321,0.557667305,0.669671992,0.308983275,0.374992425
5163,0.769952333,0.548426893,0.663767591,0.326868768,0.371886653
5164,0.706393486,0.485543192,0.619909494,0.423503027,0.417092819
5165,0.601186164,0.493628884,0.616031542,0.329145725,0.38953694
5166,0.436616955,0.463447419,0.717488107,0.402017612,0.411924114
5167,0.46119439,0.458402482,0.497307723,0.426095363,0.430413946
5168,0.567300919,0.492075018,0.623242386,0.385872253,0.421728455
5169,0.784666674,0.597946265,0.585930774,0.313060595,0.379873384
5170,0.573616077,0.456309318,0.635083507,0.44027537,0.425409661
5171,0.606630489,0.579102671,0.505882162,0.324869102,0.419410909
5172,0.587812857,0.500325011,0.548205535,0.374171235,0.435534744
5173,0.383594431,0.484383513,0.489546384,0.432360976,0.46416443
5174,0.750026664,0.585017009,0.597631385,0.281632998,0.376965534
5175,0.40173989,0.428787262,0.466464352,0.391377939,0.413265812
5176,0.563103952,0.532816977,0.468818387,0.288888387,0.39694083
5177,0.626261914,0.572270744,0.475190226,0.289944677,0.396739103
5178,0.372110194,0.380836721,0.452034965,0.315994865,0.388153763
5179,0.608818275,0.577032062,0.331192588,0.46680178,0.490041463
5180,0.480324801,0.477578167,0.165441912,0.220874347,0.516538667
5181,0.466206597,0.468629012,0.291833128,0.306341673,0.505282265
5182,0.563421798,0.510118452,0.407172346,0.375056853,0.484689864
5183,0.877619487,0.539973944,0.666711355,0.390443093,0.46995659
5184,0.786772594,0.486151799,0.746347837,0.377300183,0.440382905
5185,0.845613294,0.521925586,0.535807507,0.33087481,0.419285864
5186,0.560680305,0.41709412,0.498198421,0.275093052,0.404433044
5187,0.698519342,0.398600927,0.376453119,0.243077867,0.31084019
5188,0.860203026,0.471346772,0.650307166,0.405753613,0.459834729
5189,0.736403734,0.467959545,0.49159953,0.24922435,0.373262935
5190,0.82830525,0.492705695,0.701662336,0.359237372,0.409599613
5191,0.844942079,0.482405058,0.540954228,0.367249184,0.400482559
5192,0.663371461,0.448930139,0.586792398,0.308669295,0.398518975
5193,0.633600337,0.44241392,0.377090947,0.28301307,0.351178766
5194,0.623778345,0.48581194,0.392640757,0.298959239,0.362458658
5195,0.828505936,0.418716123,0.503212149,0.366529545,0.388661798
5196,0.647186927,0.440903546,0.526713024,0.32638214,0.348961899
5197,0.770551425,0.469376944,0.616582178,0.344229259,0.366905502
5198,0.522014449,0.479805162,0.346456157,0.281071252,0.393729807
5199,0.741636797,0.538841338,0.484678063,0.275295123,0.3140077
5200,0.575313541,0.483025704,0.418473467,0.318849625,0.390573949
5201,0.846457322,0.53842534,0.729950024,0.326086151,0.403797709
5202,0.852391166,0.54035958,0.610365219,0.404792166,0.433496206
5203,0.7582874,0.518865171,0.498432188,0.301681248,0.38893839
5204,0.49790835,0.456679782,0.443822601,0.302334098,0.386555553
5205,0.570727197,0.516023615,0.528059893,0.392564844,0.450134359
5206,0.845375845,0.504428644,0.615765468,0.390655401,0.392464403
5207,0.857165324,0.506023474,0.775652906,0.309805667,0.361657432
5208,0.761782695,0.521068929,0.45342435,0.317083957,0.368915192
5209,0.804816165,0.488876736,0.4235707,0.224673677,0.352179182
5210,0.490883983,0.519310858,0.387606603,0.290077603,0.441784062
5211,0.700439681,0.498965245,0.355683813,0.24591136,0.385198333
5212,0.891009792,0.53523374,0.620544453,0.416885888,0.416009815
5213,0.801993041,0.496347149,0.669321112,0.388140523,0.415071447
5214,0.302807476,0.441973719,0.407635592,0.391957557,0.391055868
5215,0.137017251,0.318103604,0.390194619,0.36540946,0.373624869
5216,0.596521388,0.425588352,0.630728543,0.455494154,0.421024019
5217,0.799177959,0.51586507,0.650074283,0.374039037,0.399066596
5218,0.773717463,0.480373417,0.631932725,0.492420619,0.441912988
5219,0.863799201,0.522601609,0.758040951,0.430245329,0.419998513
5220,0.226900149,0.368978064,0.517065992,0.502949916,0.435641418
5221,0.900221711,0.549958006,0.598761659,0.48992121,0.478213386
5222,0.894012392,0.538618674,0.869666539,0.497518555,0.44201735
5223,0.670909861,0.463379575,0.499394275,0.387999979,0.399000253
5224,0.802234645,0.546611078,0.674626428,0.481692927,0.444056515
5225,0.626441695,0.483634553,0.530229632,0.438928941,0.437680782
5226,0.682452471,0.558548285,0.533654079,0.429153575,0.445649629
5227,0.608591298,0.432058394,0.504817508,0.373001112,0.359266149
5228,0.74621064,0.570524241,0.474403871,0.460047384,0.518237602
5229,0.718861526,0.484061212,0.425774539,0.35774014,0.353568265
5230,0.742296867,0.536936159,0.411106051,0.370531726,0.417135892
5231,0.888464824,0.512292993,0.657545746,0.510069802,0.433169516
5232,0.889686761,0.504782573,0.597917895,0.450059323,0.42272433
5233,0.932736502,0.541180798,0.589464781,0.405527737,0.404374753
5234,0.929897978,0.534814514,0.773530877,0.452379602,0.421161283
5235,0.821552709,0.498857944,0.713845058,0.455859267,0.409436407
5236,0.77804214,0.519698714,0.489183614,0.367794996,0.398222186
5237,0.810079113,0.436932367,0.585136841,0.378718522,0.335966933
5238,0.872189335,0.527643737,0.712581872,0.482900845,0.412111255
5239,0.911793525,0.540222059,0.660097441,0.494987982,0.41213497
5240,0.884609929,0.524171506,0.899394668,0.410549009,0.409113035
5241,0.912982519,0.495710863,0.615392475,0.37075462,0.35199516
5242,0.93001875,0.502745775,0.750054773,0.489858305,0.393634156
5243,0.89013212,0.511083913,0.854074443,0.541751272,0.433327325
5244,0.888862083,0.502637064,0.717223899,0.423134299,0.408107809
5245,0.903781048,0.494392452,0.649762759,0.513108053,0.463713113
5246,0.571044051,0.430287336,0.386151165,0.362068602,0.382350225
5247,0.862049774,0.497061944,0.751384739,0.529197116,0.466428822
5248,0.877083795,0.495810957,0.715066072,0.378747549,0.398236087
5249,0.916987653,0.556425269,0.758458046,0.480556368,0.447520084
5250,0.919205029,0.491629691,0.737686903,0.509640581,0.429822871
5251,0.913246598,0.516160717,0.582243564,0.409137518,0.397312882
5252,0.877003416,0.500665129,0.58310601,0.38618997,0.376772752
5253,0.717965628,0.464331766,0.467040236,0.432938705,0.412783064
5254,0.857559288,0.493977137,0.774976916,0.484475866,0.431240458
5255,0.770517386,0.466385891,0.396735,0.400772665,0.383603525
5256,0.824036247,0.500726545,0.644801973,0.479273575,0.452725969
5257,0.840367126,0.477180803,0.541474644,0.41143106,0.429507231
5258,0.837230246,0.490944152,0.60129469,0.480654287,0.494013748
5259,0.456912582,0.462092035,0.284321539,0.337322871,0.419012653
5260,0.52257326,0.465221806,0.349440143,0.362164599,0.419797014
5261,0.849867737,0.494831773,0.523185869,0.391774004,0.446071456
5262,0.636810923,0.47771091,0.341248428,0.369471493,0.452451575
5263,0.330393806,0.398621958,0.23490977,0.283496833,0.417903827
5264,0.607145018,0.464706501,0.330219686,0.397370002,0.481475537
5265,0.27044208,0.423461253,0.325975891,0.339705537,0.47415744
5266,0.277918576,0.403511167,0.306422833,0.370608837,0.407720652
5267,0.176189643,0.404277787,0.337162761,0.408241573,0.483676994
5268,0.339023247,0.373837468,0.372841613,0.395592194,0.45038445
5269,0.622853716,0.507861404,0.355524832,0.325860728,0.429720113
5270,0.549063053,0.421552615,0.450553001,0.360856069,0.455609547
5271,0.293664713,0.430660569,0.342132502,0.350516202,0.424529975
5272,0.834489639,0.528673882,0.812524229,0.562435989,0.525997666
5273,0.369764601,0.385955471,0.463165563,0.396341081,0.476744655
5274,0.46606689,0.454711368,0.457262464,0.360949988,0.450347258
5275,0.201353674,0.464519058,0.278810074,0.288458001,0.424748911
5276,0.616426048,0.50827823,0.532445216,0.382533609,0.487392809
5277,0.372677646,0.39419823,0.448324652,0.448622294,0.495918835
5278,0.378949565,0.423209752,0.328442083,0.301850792,0.392437325
5279,0.379844897,0.523681365,0.412663,0.293880634,0.485395999
5280,0.288713801,0.474484691,0.391001783,0.348591421,0.469598024
5281,0.318852604,0.453895917,0.414453421,0.330824583,0.42520476
5282,0.199544472,0.418671389,0.284824747,0.406296926,0.4939769
5283,0.495424798,0.52508151,0.125449789,0.394861741,0.618764796
5284,0.789638283,0.535935063,0.383406549,0.411109077,0.653618215
5285,0.702498992,0.502462703,0.617929531,0.430166699,0.529104113
5286,0.250576237,0.363241134,0.372040095,0.373096463,0.449447964
5287,0.447504546,0.400860269,0.536706681,0.455929913,0.452845959
5288,0.274978535,0.336283448,0.550291384,0.452256801,0.432552553
5289,0.771604765,0.495065272,0.853180939,0.588381489,0.497522318
5290,0.637228162,0.461348771,0.560541483,0.428925466,0.392109041
5291,0.105244328,0.409154976,0.405601799,0.48753424,0.442531968
5292,0.211060737,0.414130361,0.459737178,0.310791717,0.393922632
5293,0.804700045,0.519033241,0.81879875,0.517222793,0.427386073
5294,0.592932774,0.467782352,0.863743553,0.549811795,0.516826706
5295,0.27613375,0.407528277,0.445841972,0.468108755,0.495015428
5296,0.278855549,0.306777365,0.386678824,0.486546098,0.453591898
5297,0.772558989,0.446228147,0.947084182,0.63250695,0.590525362
5298,0.73269979,0.471656136,0.601667239,0.481807526,0.498950918
5299,0.753440036,0.524167843,0.983241497,0.46863462,0.495072201
5300,0.430194338,0.430737498,0.595565491,0.443266027,0.483090473
5301,0.79718651,0.499490599,0.911988377,0.531913859,0.523238305
5302,0.817118139,0.528251181,1,0.561959441,0.4815192
5303,0.84520905,0.47318904,0.9405324,0.555093411,0.419151902
5304,0.469641182,0.460154893,0.648572871,0.444145275,0.427092103
5305,0.840596507,0.462270363,0.920741334,0.553070091,0.414885066
5306,0.582888632,0.42724789,0.738005889,0.496683809,0.435207652
5307,0.866281498,0.537537722,0.967217022,0.587849101,0.472969263
5308,0.468806537,0.432622474,0.733628405,0.554763366,0.462072547
5309,0.62953841,0.441893717,0.711806156,0.554433547,0.45246033
5310,0.386002282,0.461797181,0.648721225,0.48830733,0.48184993
5311,0.522549293,0.475433297,0.673856422,0.508662124,0.413901058
5312,0.418916846,0.466080991,0.626022523,0.494348629,0.432862205
5313,0.250206212,0.376878378,0.247081239,0.479417267,0.52129582
5314,0.205976933,0.324120037,0.16099868,0.363899042,0.458988828
5315,0.500837075,0.445957832,0.36948637,0.419036857,0.579850963
5316,0.439609048,0.426319954,0.491954838,0.394183135,0.451452339
5317,0.847354817,0.523739553,0.572777296,0.380385462,0.404485188
5318,0.77087387,0.518817794,0.678575845,0.530009692,0.504934278
5319,0.550821735,0.429602877,0.482320323,0.325738339,0.37049889
5320,0.599735464,0.448637445,0.570107095,0.401552474,0.356509813
5321,0.487944549,0.453000481,0.470558807,0.298719914,0.317093081
5322,0.831177625,0.539565105,0.676636701,0.533047703,0.461118022
5323,0.507419988,0.452258305,0.495145257,0.428897091,0.369945001
5324,0.519754468,0.427362308,0.533539294,0.403212019,0.332416224
5325,0.652295882,0.532623763,0.434540724,0.317851635,0.390862111
5326,0.718928,0.489462392,0.385108769,0.3877027,0.34134236
5327,0.574387434,0.476491117,0.372312127,0.274735153,0.344186699
5328,0.625624484,0.437404503,0.403538694,0.383414959,0.389855812
5329,0.86697988,0.54739839,0.579455339,0.537188251,0.493809894
5330,0.654034227,0.473348426,0.491914725,0.374835616,0.403082449
